Model: linear-relu-relu-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-SGD_Nodes-64. Accuracy: 0.8627451062202454, loss: 0.40781211853027344, precision: 0.8627451062202454, recall: 0.8627451062202454, f1score: 0.8627451062202454
Model: leakyRelu-tanh-sigmoid-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-Adam_Nodes-64. Accuracy: 0.8823529481887817, loss: 1.7522997856140137, precision: 0.8823529481887817, recall: 0.8823529481887817, f1score: 0.8823529481887817
Model: leakyRelu-tanh-leakyRelu-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-Adam_Nodes-64. Accuracy: 0.9019607901573181, loss: 2.328366994857788, precision: 0.9019607901573181, recall: 0.9019607901573181, f1score: 0.9019607901573181
Model: leakyRelu-sigmoid-linear-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-Adam_Nodes-64. Accuracy: 0.8627451062202454, loss: 1.8163305521011353, precision: 0.8627451062202454, recall: 0.8627451062202454, f1score: 0.8627451062202454
Model: leakyRelu-sigmoid-relu-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-Adam_Nodes-64. Accuracy: 0.9019607901573181, loss: 2.30557918548584, precision: 0.9019607901573181, recall: 0.9019607901573181, f1score: 0.9019607901573181
Model: leakyRelu-sigmoid-tanh-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-Adam_Nodes-64. Accuracy: 0.8627451062202454, loss: 1.7522836923599243, precision: 0.8627451062202454, recall: 0.8627451062202454, f1score: 0.8627451062202454
Model: leakyRelu-sigmoid-sigmoid-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-Adam_Nodes-64. Accuracy: 0.843137264251709, loss: 1.8597897291183472, precision: 0.843137264251709, recall: 0.843137264251709, f1score: 0.843137264251709
Model: leakyRelu-sigmoid-leakyRelu-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-Adam_Nodes-64. Accuracy: 0.9019607901573181, loss: 2.0981497764587402, precision: 0.9019607901573181, recall: 0.9019607901573181, f1score: 0.9019607901573181
Model: leakyRelu-leakyRelu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-Adam_Nodes-64. Accuracy: 0.8823529481887817, loss: 1.254030466079712, precision: 0.8823529481887817, recall: 0.8823529481887817, f1score: 0.8823529481887817
Model: leakyRelu-leakyRelu-relu-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-Adam_Nodes-64. Accuracy: 0.9215686321258545, loss: 1.0168957710266113, precision: 0.9215686321258545, recall: 0.9215686321258545, f1score: 0.9215686321258545
Model: leakyRelu-leakyRelu-tanh-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-Adam_Nodes-64. Accuracy: 0.8823529481887817, loss: 1.221321702003479, precision: 0.8823529481887817, recall: 0.8823529481887817, f1score: 0.8823529481887817
Model: leakyRelu-leakyRelu-sigmoid-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-Adam_Nodes-64. Accuracy: 0.8823529481887817, loss: 1.3050031661987305, precision: 0.8823529481887817, recall: 0.8823529481887817, f1score: 0.8823529481887817
Model: leakyRelu-leakyRelu-leakyRelu-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-Adam_Nodes-64. Accuracy: 0.9019607901573181, loss: 1.1630195379257202, precision: 0.9019607901573181, recall: 0.9019607901573181, f1score: 0.9019607901573181
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
REF: Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-SGD_Nodes-64. Accuracy: 0.843137264251709, loss: 0.7390103936195374, precision: 0.843137264251709, recall: 0.843137264251709, f1score: 0.843137264251709
Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-0.01_OPT-SGD_Nodes-32. Accuracy: 0.843137264251709, loss: 1.1613774299621582, precision: 0.843137264251709, recall: 0.843137264251709, f1score: 0.843137264251709
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-0.01_OPT-SGD_Nodes-32. Accuracy: 0.9019607901573181, loss: 0.8965440392494202, precision: 0.9019607901573181, recall: 0.9019607901573181, f1score: 0.9019607901573181
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-0.01_OPT-SGD_Nodes-32. Accuracy: 0.8627451062202454, loss: 0.5004439949989319, precision: 0.8627451062202454, recall: 0.8627451062202454, f1score: 0.8627451062202454
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-0.01_OPT-SGD_Nodes-32. Accuracy: 0.9019607901573181, loss: 1.0189355611801147, precision: 0.9019607901573181, recall: 0.9019607901573181, f1score: 0.9019607901573181
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-0.01_OPT-SGD_Nodes-32. Accuracy: 0.8235294222831726, loss: 1.3516169786453247, precision: 0.8235294222831726, recall: 0.8235294222831726, f1score: 0.8235294222831726
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-0.01_OPT-SGD_Nodes-32. Accuracy: 0.8235294222831726, loss: 1.9558343887329102, precision: 0.8235294222831726, recall: 0.8235294222831726, f1score: 0.8235294222831726
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-0.01_OPT-SGD_Nodes-32. Accuracy: 0.7843137383460999, loss: 1.4753094911575317, precision: 0.7843137383460999, recall: 0.7843137383460999, f1score: 0.7843137383460999
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-0.01_OPT-SGD_Nodes-32. Accuracy: 0.8039215803146362, loss: 1.1345551013946533, precision: 0.800000011920929, recall: 0.7843137383460999, f1score: 0.79207922031968
Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-0.01_OPT-SGD_Nodes-64. Accuracy: 0.9019607901573181, loss: 0.8384293913841248, precision: 0.9019607901573181, recall: 0.9019607901573181, f1score: 0.9019607901573181
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-0.01_OPT-SGD_Nodes-64. Accuracy: 0.8823529481887817, loss: 0.9275123476982117, precision: 0.8823529481887817, recall: 0.8823529481887817, f1score: 0.8823529481887817
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-0.01_OPT-SGD_Nodes-64. Accuracy: 0.8823529481887817, loss: 0.5595158934593201, precision: 0.8823529481887817, recall: 0.8823529481887817, f1score: 0.8823529481887817
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-0.01_OPT-SGD_Nodes-64. Accuracy: 0.8823529481887817, loss: 1.0664808750152588, precision: 0.8823529481887817, recall: 0.8823529481887817, f1score: 0.8823529481887817
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-0.01_OPT-SGD_Nodes-64. Accuracy: 0.8627451062202454, loss: 1.2108901739120483, precision: 0.8627451062202454, recall: 0.8627451062202454, f1score: 0.8627451062202454
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-0.01_OPT-SGD_Nodes-64. Accuracy: 0.8823529481887817, loss: 1.8274595737457275, precision: 0.8823529481887817, recall: 0.8823529481887817, f1score: 0.8823529481887817
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-0.01_OPT-SGD_Nodes-64. Accuracy: 0.8235294222831726, loss: 0.9725403189659119, precision: 0.8235294222831726, recall: 0.8235294222831726, f1score: 0.8235294222831726
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-0.01_OPT-SGD_Nodes-64. Accuracy: 0.843137264251709, loss: 0.8815699815750122, precision: 0.843137264251709, recall: 0.843137264251709, f1score: 0.843137264251709
Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-0.01_OPT-SGD_Nodes-128. Accuracy: 0.8823529481887817, loss: 0.9145493507385254, precision: 0.8823529481887817, recall: 0.8823529481887817, f1score: 0.8823529481887817
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-0.01_OPT-SGD_Nodes-128. Accuracy: 0.9215686321258545, loss: 0.6410905718803406, precision: 0.9215686321258545, recall: 0.9215686321258545, f1score: 0.9215686321258545
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-0.01_OPT-SGD_Nodes-128. Accuracy: 0.9019607901573181, loss: 0.4641348421573639, precision: 0.9019607901573181, recall: 0.9019607901573181, f1score: 0.9019607901573181
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-0.01_OPT-SGD_Nodes-128. Accuracy: 0.843137264251709, loss: 0.9997679591178894, precision: 0.843137264251709, recall: 0.843137264251709, f1score: 0.843137264251709
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-0.01_OPT-SGD_Nodes-128. Accuracy: 0.9019607901573181, loss: 0.8083706498146057, precision: 0.9019607901573181, recall: 0.9019607901573181, f1score: 0.9019607901573181
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-0.01_OPT-SGD_Nodes-128. Accuracy: 0.9019607901573181, loss: 0.8018338084220886, precision: 0.9019607901573181, recall: 0.9019607901573181, f1score: 0.9019607901573181
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-0.01_OPT-SGD_Nodes-128. Accuracy: 0.8627451062202454, loss: 0.6458388566970825, precision: 0.8627451062202454, recall: 0.8627451062202454, f1score: 0.8627451062202454
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-0.01_OPT-SGD_Nodes-128. Accuracy: 0.8627451062202454, loss: 0.8809025883674622, precision: 0.8627451062202454, recall: 0.8627451062202454, f1score: 0.8627451062202454
Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-0.001_OPT-SGD_Nodes-32. Accuracy: 0.8823529481887817, loss: 0.7675755023956299, precision: 0.8799999952316284, recall: 0.8627451062202454, f1score: 0.8712871305475794
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-0.001_OPT-SGD_Nodes-32. Accuracy: 0.8627451062202454, loss: 0.489346981048584, precision: 0.8799999952316284, recall: 0.8627451062202454, f1score: 0.8712871305475794
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-0.001_OPT-SGD_Nodes-32. Accuracy: 0.8235294222831726, loss: 0.433767169713974, precision: 0.8399999737739563, recall: 0.8235294222831726, f1score: 0.83168316082608
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-0.001_OPT-SGD_Nodes-32. Accuracy: 0.8823529481887817, loss: 0.6222589015960693, precision: 0.8823529481887817, recall: 0.8823529481887817, f1score: 0.8823529481887817
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-0.001_OPT-SGD_Nodes-32. Accuracy: 0.8627451062202454, loss: 0.6196538805961609, precision: 0.8627451062202454, recall: 0.8627451062202454, f1score: 0.8627451062202454
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-0.001_OPT-SGD_Nodes-32. Accuracy: 0.8039215803146362, loss: 0.47511544823646545, precision: 0.8039215803146362, recall: 0.8039215803146362, f1score: 0.8039215803146362
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-0.001_OPT-SGD_Nodes-32. Accuracy: 0.843137264251709, loss: 0.747356653213501, precision: 0.843137264251709, recall: 0.843137264251709, f1score: 0.843137264251709
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-0.001_OPT-SGD_Nodes-32. Accuracy: 0.8235294222831726, loss: 0.7508688569068909, precision: 0.8235294222831726, recall: 0.8235294222831726, f1score: 0.8235294222831726
Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-0.001_OPT-SGD_Nodes-64. Accuracy: 0.8627451062202454, loss: 0.623161256313324, precision: 0.8627451062202454, recall: 0.8627451062202454, f1score: 0.8627451062202454
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-0.001_OPT-SGD_Nodes-64. Accuracy: 0.9019607901573181, loss: 0.5041799545288086, precision: 0.9019607901573181, recall: 0.9019607901573181, f1score: 0.9019607901573181
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-0.001_OPT-SGD_Nodes-64. Accuracy: 0.843137264251709, loss: 0.47244158387184143, precision: 0.843137264251709, recall: 0.843137264251709, f1score: 0.843137264251709
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-0.001_OPT-SGD_Nodes-64. Accuracy: 0.843137264251709, loss: 0.8428118824958801, precision: 0.843137264251709, recall: 0.843137264251709, f1score: 0.843137264251709
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-0.001_OPT-SGD_Nodes-64. Accuracy: 0.843137264251709, loss: 0.85164475440979, precision: 0.8600000143051147, recall: 0.843137264251709, f1score: 0.8514851602943794
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-0.001_OPT-SGD_Nodes-64. Accuracy: 0.8627451062202454, loss: 0.5451797246932983, precision: 0.8627451062202454, recall: 0.8627451062202454, f1score: 0.8627451062202454
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-0.001_OPT-SGD_Nodes-64. Accuracy: 0.7647058963775635, loss: 1.7585278749465942, precision: 0.7599999904632568, recall: 0.7450980544090271, f1score: 0.7524752505981807
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-0.001_OPT-SGD_Nodes-64. Accuracy: 0.8235294222831726, loss: 0.7511411309242249, precision: 0.8235294222831726, recall: 0.8235294222831726, f1score: 0.8235294222831726
Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-0.001_OPT-SGD_Nodes-128. Accuracy: 0.8823529481887817, loss: 0.7584803104400635, precision: 0.8823529481887817, recall: 0.8823529481887817, f1score: 0.8823529481887817
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-0.001_OPT-SGD_Nodes-128. Accuracy: 0.9019607901573181, loss: 0.5925013422966003, precision: 0.9019607901573181, recall: 0.9019607901573181, f1score: 0.9019607901573181
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-0.001_OPT-SGD_Nodes-128. Accuracy: 0.8823529481887817, loss: 0.4719640016555786, precision: 0.8823529481887817, recall: 0.8823529481887817, f1score: 0.8823529481887817
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-0.001_OPT-SGD_Nodes-128. Accuracy: 0.8627451062202454, loss: 0.8186936378479004, precision: 0.8627451062202454, recall: 0.8627451062202454, f1score: 0.8627451062202454
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-0.001_OPT-SGD_Nodes-128. Accuracy: 0.8627451062202454, loss: 0.5288423895835876, precision: 0.8627451062202454, recall: 0.8627451062202454, f1score: 0.8627451062202454
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-0.001_OPT-SGD_Nodes-128. Accuracy: 0.9019607901573181, loss: 0.4784480929374695, precision: 0.9019607901573181, recall: 0.9019607901573181, f1score: 0.9019607901573181
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-0.001_OPT-SGD_Nodes-128. Accuracy: 0.843137264251709, loss: 0.5197204351425171, precision: 0.843137264251709, recall: 0.843137264251709, f1score: 0.843137264251709
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-0.001_OPT-SGD_Nodes-128. Accuracy: 0.843137264251709, loss: 0.6587870121002197, precision: 0.843137264251709, recall: 0.843137264251709, f1score: 0.843137264251709
Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-0.0001_OPT-SGD_Nodes-32. Accuracy: 0.7450980544090271, loss: 0.7403169274330139, precision: 0.7450980544090271, recall: 0.7450980544090271, f1score: 0.7450980544090271
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-0.0001_OPT-SGD_Nodes-32. Accuracy: 0.686274528503418, loss: 0.6737446784973145, precision: 0.686274528503418, recall: 0.686274528503418, f1score: 0.686274528503418
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-0.0001_OPT-SGD_Nodes-32. Accuracy: 0.6470588445663452, loss: 0.7913610935211182, precision: 0.6739130616188049, recall: 0.6078431606292725, f1score: 0.6391752788143541
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-0.0001_OPT-SGD_Nodes-32. Accuracy: 0.7450980544090271, loss: 0.5918211936950684, precision: 0.7755101919174194, recall: 0.7450980544090271, f1score: 0.7600000020623204
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-0.0001_OPT-SGD_Nodes-32. Accuracy: 0.686274528503418, loss: 0.7493796944618225, precision: 0.6938775777816772, recall: 0.6666666865348816, f1score: 0.6800000231862068
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-0.0001_OPT-SGD_Nodes-32. Accuracy: 0.686274528503418, loss: 0.7697046399116516, precision: 0.6764705777168274, recall: 0.45098039507865906, f1score: 0.5411764693260193
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-0.0001_OPT-SGD_Nodes-32. Accuracy: 0.8235294222831726, loss: 0.7809709906578064, precision: 0.8235294222831726, recall: 0.8235294222831726, f1score: 0.8235294222831726
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-0.0001_OPT-SGD_Nodes-32. Accuracy: 0.8039215803146362, loss: 0.5426300168037415, precision: 0.8163265585899353, recall: 0.7843137383460999, f1score: 0.800000020122528
Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-0.0001_OPT-SGD_Nodes-64. Accuracy: 0.8039215803146362, loss: 0.6171385049819946, precision: 0.8039215803146362, recall: 0.8039215803146362, f1score: 0.8039215803146362
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-0.0001_OPT-SGD_Nodes-64. Accuracy: 0.7647058963775635, loss: 0.7255343198776245, precision: 0.7799999713897705, recall: 0.7647058963775635, f1score: 0.7722772208513804
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-0.0001_OPT-SGD_Nodes-64. Accuracy: 0.6470588445663452, loss: 0.76609867811203, precision: 0.6734693646430969, recall: 0.6470588445663452, f1score: 0.6599999998450272
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-0.0001_OPT-SGD_Nodes-64. Accuracy: 0.8039215803146362, loss: 0.616223931312561, precision: 0.8199999928474426, recall: 0.8039215803146362, f1score: 0.8118811905728801
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-0.0001_OPT-SGD_Nodes-64. Accuracy: 0.7647058963775635, loss: 0.6668022871017456, precision: 0.7599999904632568, recall: 0.7450980544090271, f1score: 0.7524752505981807
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-0.0001_OPT-SGD_Nodes-64. Accuracy: 0.686274528503418, loss: 0.752108633518219, precision: 0.6739130616188049, recall: 0.6078431606292725, f1score: 0.6391752788143541
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-0.0001_OPT-SGD_Nodes-64. Accuracy: 0.7843137383460999, loss: 0.7973456978797913, precision: 0.7843137383460999, recall: 0.7843137383460999, f1score: 0.7843137383460999
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-0.0001_OPT-SGD_Nodes-64. Accuracy: 0.7450980544090271, loss: 0.8255064487457275, precision: 0.7599999904632568, recall: 0.7450980544090271, f1score: 0.7524752505981807
Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-0.0001_OPT-SGD_Nodes-128. Accuracy: 0.8627451062202454, loss: 0.5341634154319763, precision: 0.8627451062202454, recall: 0.8627451062202454, f1score: 0.8627451062202454
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-0.0001_OPT-SGD_Nodes-128. Accuracy: 0.8627451062202454, loss: 0.4876464009284973, precision: 0.8627451062202454, recall: 0.8627451062202454, f1score: 0.8627451062202454
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-0.0001_OPT-SGD_Nodes-128. Accuracy: 0.7254902124404907, loss: 0.729723334312439, precision: 0.7254902124404907, recall: 0.7254902124404907, f1score: 0.7254902124404907
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-0.0001_OPT-SGD_Nodes-128. Accuracy: 0.8039215803146362, loss: 0.6995932459831238, precision: 0.8039215803146362, recall: 0.8039215803146362, f1score: 0.8039215803146362
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-0.0001_OPT-SGD_Nodes-128. Accuracy: 0.7647058963775635, loss: 0.5973219871520996, precision: 0.7599999904632568, recall: 0.7450980544090271, f1score: 0.7524752505981807
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-0.0001_OPT-SGD_Nodes-128. Accuracy: 0.7254902124404907, loss: 0.7849894762039185, precision: 0.7200000286102295, recall: 0.7058823704719543, f1score: 0.7128713100917806
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-0.0001_OPT-SGD_Nodes-128. Accuracy: 0.8039215803146362, loss: 0.6594387888908386, precision: 0.8367347121238708, recall: 0.8039215803146362, f1score: 0.8200000148415565
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-0.0001_OPT-SGD_Nodes-128. Accuracy: 0.8235294222831726, loss: 0.5021424293518066, precision: 0.8235294222831726, recall: 0.8235294222831726, f1score: 0.8235294222831726
Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-SGD_Nodes-32. Accuracy: 0.8823529481887817, loss: 0.49828457832336426, precision: 0.8823529481887817, recall: 0.8823529481887817, f1score: 0.8823529481887817
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-0.0005_OPT-SGD_Nodes-32. Accuracy: 0.8235294222831726, loss: 0.5939851403236389, precision: 0.8235294222831726, recall: 0.8235294222831726, f1score: 0.8235294222831726
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-0.0005_OPT-SGD_Nodes-32. Accuracy: 0.7647058963775635, loss: 0.6692616939544678, precision: 0.7659574747085571, recall: 0.7058823704719543, f1score: 0.7346938998810404
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-0.0005_OPT-SGD_Nodes-32. Accuracy: 0.8235294222831726, loss: 0.5634214282035828, precision: 0.8235294222831726, recall: 0.8235294222831726, f1score: 0.8235294222831726
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-0.0005_OPT-SGD_Nodes-32. Accuracy: 0.8235294222831726, loss: 0.6076590418815613, precision: 0.8235294222831726, recall: 0.8235294222831726, f1score: 0.8235294222831726
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-0.0005_OPT-SGD_Nodes-32. Accuracy: 0.7058823704719543, loss: 0.6991245746612549, precision: 0.7346938848495483, recall: 0.7058823704719543, f1score: 0.7200000126242637
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-0.0005_OPT-SGD_Nodes-32. Accuracy: 0.7843137383460999, loss: 1.3950183391571045, precision: 0.800000011920929, recall: 0.7843137383460999, f1score: 0.79207922031968
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-0.0005_OPT-SGD_Nodes-32. Accuracy: 0.8235294222831726, loss: 0.9548227787017822, precision: 0.8235294222831726, recall: 0.8235294222831726, f1score: 0.8235294222831726
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-0.0005_OPT-SGD_Nodes-64. Accuracy: 0.9019607901573181, loss: 0.4820170998573303, precision: 0.9019607901573181, recall: 0.9019607901573181, f1score: 0.9019607901573181
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-0.0005_OPT-SGD_Nodes-64. Accuracy: 0.7647058963775635, loss: 0.6149200201034546, precision: 0.7799999713897705, recall: 0.7647058963775635, f1score: 0.7722772208513804
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-0.0005_OPT-SGD_Nodes-64. Accuracy: 0.843137264251709, loss: 0.6651246547698975, precision: 0.843137264251709, recall: 0.843137264251709, f1score: 0.843137264251709
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-0.0005_OPT-SGD_Nodes-64. Accuracy: 0.8627451062202454, loss: 0.5724374651908875, precision: 0.8627451062202454, recall: 0.8627451062202454, f1score: 0.8627451062202454
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-0.0005_OPT-SGD_Nodes-64. Accuracy: 0.7843137383460999, loss: 0.6591330766677856, precision: 0.7799999713897705, recall: 0.7647058963775635, f1score: 0.7722772208513804
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-0.0005_OPT-SGD_Nodes-64. Accuracy: 0.7450980544090271, loss: 1.8458963632583618, precision: 0.7450980544090271, recall: 0.7450980544090271, f1score: 0.7450980544090271
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-0.0005_OPT-SGD_Nodes-64. Accuracy: 0.843137264251709, loss: 0.7402555346488953, precision: 0.843137264251709, recall: 0.843137264251709, f1score: 0.843137264251709
Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-SGD_Nodes-128. Accuracy: 0.8823529481887817, loss: 0.5274835228919983, precision: 0.8823529481887817, recall: 0.8823529481887817, f1score: 0.8823529481887817
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-0.0005_OPT-SGD_Nodes-128. Accuracy: 0.8823529481887817, loss: 0.6388347744941711, precision: 0.8823529481887817, recall: 0.8823529481887817, f1score: 0.8823529481887817
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-0.0005_OPT-SGD_Nodes-128. Accuracy: 0.7843137383460999, loss: 0.5516454577445984, precision: 0.7843137383460999, recall: 0.7843137383460999, f1score: 0.7843137383460999
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-0.0005_OPT-SGD_Nodes-128. Accuracy: 0.8627451062202454, loss: 0.6632232069969177, precision: 0.8627451062202454, recall: 0.8627451062202454, f1score: 0.8627451062202454
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-0.0005_OPT-SGD_Nodes-128. Accuracy: 0.9019607901573181, loss: 0.4116526246070862, precision: 0.9019607901573181, recall: 0.9019607901573181, f1score: 0.9019607901573181
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-0.0005_OPT-SGD_Nodes-128. Accuracy: 0.843137264251709, loss: 0.5700335502624512, precision: 0.843137264251709, recall: 0.843137264251709, f1score: 0.843137264251709
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-0.0005_OPT-SGD_Nodes-128. Accuracy: 0.8235294222831726, loss: 0.7263508439064026, precision: 0.8235294222831726, recall: 0.8235294222831726, f1score: 0.8235294222831726
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-0.0005_OPT-SGD_Nodes-128. Accuracy: 0.7843137383460999, loss: 0.7854255437850952, precision: 0.7843137383460999, recall: 0.7843137383460999, f1score: 0.7843137383460999
Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-32. Accuracy: 0.47058823704719543, loss: 0.9960505366325378, precision: 0.48148149251937866, recall: 0.2549019753932953, f1score: 0.33333334846962126
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-32. Accuracy: 0.6666666865348816, loss: 0.8059331774711609, precision: 0.6818181872367859, recall: 0.5882353186607361, f1score: 0.6315789638397764
