User 0: 0.5290148 recall; in the following cases: 
0.8518519 accuracy; 0.5621663 precision; 0.1 treshold; 4.0wc; [0.1, 0.1, 0.2, 0.6, 0.0] as factor vector
0.8666666 accuracy; 0.6300705 precision; 0.0 treshold; 4.0wc; [0.1, 0.2, 0.3, 0.4, 0.0] as factor vector
--------------------------------------------------------------
User 40: 0.77777773 recall; in the following cases: 
0.7925926 accuracy; 0.65769225 precision; 0.1 treshold; 4.0wc; [0.1, 0.2, 0.2, 0.5, 0.0] as factor vector
--------------------------------------------------------------
User 41: 0.45299146 recall; in the following cases: 
0.64444447 accuracy; 0.47069597 precision; 0.3 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.25 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.2 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.2 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.2 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.2 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.15 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.15 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.15 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.15 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.1 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.1 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.1 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.1 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.1 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.1 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.1 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.1 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.05 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.05 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.05 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.05 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.05 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.05 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.05 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.05 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.0 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.0 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.0 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.0 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.0 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.0 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.0 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.64444447 accuracy; 0.47069597 precision; 0.0 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
--------------------------------------------------------------
User 42: 0.39894417 recall; in the following cases: 
0.5851852 accuracy; 0.48824787 precision; 0.45 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.4 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.4 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.35 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.35 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.3 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.3 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.3 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.3 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.25 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.25 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.25 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.25 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.2 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.2 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.2 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.2 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.2 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.2 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.15 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.15 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.15 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.15 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.15 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.15 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.1 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.1 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.1 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.1 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.1 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.05 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.05 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.05 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.05 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.05 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.0 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.0 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.0 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.0 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.5851852 accuracy; 0.48824787 precision; 0.0 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
--------------------------------------------------------------
User 43: 0.33333334 recall; in the following cases: 
0.48148146 accuracy; 0.074074075 precision; 1.0 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 1.0 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 1.0 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 1.0 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 1.0 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 1.0 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 1.0 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 1.0 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 1.0 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 1.0 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 1.0 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 1.0 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 1.0 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 1.0 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.95 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.95 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.95 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.95 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.95 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.95 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.95 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.95 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.95 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.95 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.95 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.95 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.95 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.95 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.9 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.9 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.9 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.9 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.9 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.9 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.9 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.9 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.9 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.9 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.9 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.9 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.9 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.9 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.85 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.85 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.85 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.85 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.85 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.85 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.85 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.85 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.85 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.85 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.85 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.85 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.85 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.85 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.8 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.8 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.8 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.8 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.8 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.8 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.8 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.8 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.8 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.8 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.8 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.8 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.8 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.8 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.75 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.75 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.75 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.75 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.75 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.75 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.75 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.75 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.75 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.75 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.75 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.75 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.75 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.75 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.7 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.7 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.7 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.7 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.7 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.7 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.7 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.7 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.7 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.7 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.7 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.7 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.7 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.7 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.65 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.65 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.65 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.65 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.65 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.65 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.65 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.65 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.65 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.65 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.65 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.65 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.65 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.65 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.6 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.6 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.6 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.6 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.6 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.6 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.6 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.6 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.6 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.6 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.6 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.6 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.55 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.074074075 precision; 0.55 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
